Iter,Time,S,E,I,R
0,0.0,85.0,15.0,0.0,0.0
1,1.0,85.0,14.0,1.0,0.0
2,2.0,85.0,13.0,2.0,0.0
3,3.0,85.0,13.0,1.0,1.0
4,4.0,85.0,12.0,2.0,1.0
5,5.0,85.0,11.0,3.0,1.0
6,6.0,85.0,10.0,4.0,1.0
7,7.0,85.0,9.0,5.0,1.0
8,8.0,84.0,10.0,5.0,1.0
9,9.0,84.0,10.0,4.0,2.0
10,10.0,84.0,9.0,5.0,2.0
11,11.0,83.0,10.0,5.0,2.0
12,12.0,82.0,11.0,5.0,2.0
13,13.0,82.0,11.0,4.0,3.0
14,14.0,82.0,10.0,5.0,3.0
15,15.0,81.0,11.0,5.0,3.0
16,16.0,81.0,10.0,6.0,3.0
17,17.0,80.0,11.0,6.0,3.0
18,18.0,79.0,12.0,6.0,3.0
19,19.0,79.0,12.0,5.0,4.0
20,20.0,78.0,13.0,5.0,4.0
21,21.0,78.0,12.0,6.0,4.0
22,22.0,78.0,12.0,5.0,5.0
23,23.0,78.0,11.0,6.0,5.0
24,24.0,78.0,10.0,7.0,5.0
25,25.0,78.0,10.0,6.0,6.0
26,26.0,78.0,9.0,7.0,6.0
27,27.0,77.0,10.0,7.0,6.0
28,28.0,77.0,9.0,8.0,6.0
29,29.0,76.0,10.0,8.0,6.0
30,30.0,76.0,10.0,7.0,7.0
31,31.0,76.0,9.0,8.0,7.0
32,32.0,76.0,8.0,9.0,7.0
33,33.0,76.0,8.0,8.0,8.0
34,34.0,75.0,9.0,8.0,8.0
35,35.0,74.0,10.0,8.0,8.0
36,36.0,74.0,9.0,9.0,8.0
37,37.0,73.0,10.0,9.0,8.0
38,38.0,73.0,9.0,10.0,8.0
39,39.0,73.0,9.0,9.0,9.0
40,40.0,72.0,10.0,9.0,9.0
41,41.0,71.0,11.0,9.0,9.0
42,42.0,71.0,10.0,10.0,9.0
43,43.0,71.0,10.0,9.0,10.0
44,44.0,70.0,11.0,9.0,10.0
45,45.0,70.0,11.0,8.0,11.0
46,46.0,69.0,12.0,8.0,11.0
47,47.0,69.0,12.0,7.0,12.0
48,48.0,69.0,12.0,6.0,13.0
49,49.0,69.0,11.0,7.0,13.0
50,50.0,69.0,10.0,8.0,13.0
51,51.0,69.0,9.0,9.0,13.0
52,52.0,68.0,10.0,9.0,13.0
53,53.0,68.0,10.0,8.0,14.0
54,54.0,68.0,10.0,7.0,15.0
55,55.0,68.0,9.0,8.0,15.0
56,56.0,67.0,10.0,8.0,15.0
57,57.0,67.0,9.0,9.0,15.0
58,58.0,67.0,8.0,10.0,15.0
59,59.0,67.0,8.0,9.0,16.0
60,60.0,67.0,7.0,10.0,16.0
61,61.0,67.0,7.0,9.0,17.0
62,62.0,67.0,6.0,10.0,17.0
63,63.0,66.0,7.0,10.0,17.0
64,64.0,65.0,8.0,10.0,17.0
65,65.0,65.0,8.0,9.0,18.0
66,66.0,65.0,7.0,10.0,18.0
67,67.0,65.0,7.0,9.0,19.0
68,68.0,65.0,6.0,10.0,19.0
69,69.0,65.0,6.0,9.0,20.0
70,70.0,65.0,6.0,8.0,21.0
71,71.0,65.0,5.0,9.0,21.0
72,72.0,64.0,6.0,9.0,21.0
73,73.0,63.0,7.0,9.0,21.0
74,74.0,62.0,8.0,9.0,21.0
75,75.0,61.0,9.0,9.0,21.0
76,76.0,61.0,8.0,10.0,21.0
77,77.0,61.0,8.0,9.0,22.0
78,78.0,61.0,8.0,8.0,23.0
79,79.0,60.0,9.0,8.0,23.0
80,80.0,59.0,10.0,8.0,23.0
81,81.0,59.0,9.0,9.0,23.0
82,82.0,59.0,8.0,10.0,23.0
83,83.0,58.0,9.0,10.0,23.0
84,84.0,58.0,9.0,9.0,24.0
85,85.0,58.0,8.0,10.0,24.0
86,86.0,57.0,9.0,10.0,24.0
87,87.0,57.0,8.0,11.0,24.0
88,88.0,57.0,7.0,12.0,24.0
89,89.0,56.0,8.0,12.0,24.0
90,90.0,55.0,9.0,12.0,24.0
91,91.0,54.0,10.0,12.0,24.0
92,92.0,53.0,10.0,11.0,25.0
93,93.0,53.0,9.0,12.0,25.0
94,94.0,53.0,8.0,13.0,25.0
95,95.0,52.0,9.0,13.0,25.0
96,96.0,51.0,10.0,13.0,25.0
97,97.0,51.0,9.0,14.0,25.0
98,98.0,50.0,10.0,14.0,25.0
99,99.0,50.0,10.0,13.0,26.0
100,100.0,50.0,9.0,14.0,26.0
101,101.0,50.0,9.0,13.0,27.0
102,102.0,49.0,10.0,13.0,27.0
103,103.0,48.0,11.0,13.0,27.0
104,104.0,48.0,11.0,12.0,28.0
105,105.0,48.0,11.0,11.0,29.0
106,106.0,48.0,11.0,10.0,30.0
107,107.0,47.0,12.0,10.0,30.0
108,108.0,47.0,12.0,9.0,31.0
109,109.0,47.0,11.0,10.0,31.0
110,110.0,47.0,10.0,11.0,31.0
111,111.0,47.0,10.0,10.0,32.0
112,112.0,47.0,10.0,9.0,33.0
113,113.0,47.0,9.0,10.0,33.0
114,114.0,47.0,9.0,9.0,34.0
115,115.0,47.0,9.0,8.0,35.0
116,116.0,47.0,8.0,9.0,35.0
117,117.0,47.0,8.0,8.0,36.0
118,118.0,46.0,9.0,8.0,36.0
119,119.0,46.0,9.0,7.0,37.0
120,120.0,46.0,8.0,8.0,37.0
121,121.0,46.0,7.0,9.0,37.0
122,122.0,46.0,7.0,8.0,38.0
123,123.0,46.0,7.0,7.0,39.0
124,124.0,46.0,7.0,6.0,40.0
125,125.0,46.0,6.0,7.0,40.0
126,126.0,46.0,6.0,6.0,41.0
127,127.0,46.0,6.0,5.0,42.0
128,128.0,46.0,5.0,6.0,42.0
129,129.0,46.0,4.0,7.0,42.0
130,130.0,45.0,5.0,7.0,42.0
131,131.0,45.0,4.0,8.0,42.0
132,132.0,45.0,4.0,7.0,43.0
133,133.0,44.0,5.0,7.0,43.0
134,134.0,43.0,6.0,7.0,43.0
